City,County_FIPS,PMMoV_gc_g_dry_weight,Population_Served,SC2_N_gc_g_dry_weight,SC2_N_norm_PMMoV,Site_Name,Zipcode,date,County
Merced,6047.0,3251136308.834877,91000.0,546158.904401363,0.0001679901586768,Merced Wastewater Treatment Plant,95341.0,2022-01-24,Merced
Merced,6047.0,1771080532.543342,91000.0,357806.8607338854,0.0002020274370133,Merced Wastewater Treatment Plant,95341.0,2022-01-25,Merced
Merced,6047.0,16918588362.06897,91000.0,376549.1470980004,2.2256534590215203e-05,Merced Wastewater Treatment Plant,95341.0,2022-01-26,Merced
Merced,6047.0,1891749146.6666667,91000.0,473132.91531531536,0.0002501034115167,Merced Wastewater Treatment Plant,95341.0,2022-01-27,Merced
Merced,6047.0,2264756620.6301823,91000.0,328185.42784742947,0.0001449097995157,Merced Wastewater Treatment Plant,95341.0,2022-01-28,Merced
Merced,6047.0,1606907616.777042,91000.0,422642.958339956,0.0002630163389153,Merced Wastewater Treatment Plant,95341.0,2022-01-29,Merced
Merced,6047.0,1177611647.8674948,91000.0,288480.89686128363,0.0002449711646311,Merced Wastewater Treatment Plant,95341.0,2022-01-30,Merced
Merced,6047.0,1497288968.421053,91000.0,167863.5614035088,0.0001121116664477,Merced Wastewater Treatment Plant,95341.0,2022-01-31,Merced
Merced,6047.0,1742263021.1047623,91000.0,199426.5166019048,0.0001144640701123,Merced Wastewater Treatment Plant,95341.0,2022-02-01,Merced
Merced,6047.0,1380194344.936937,91000.0,165840.47884684685,0.0001201573383163,Merced Wastewater Treatment Plant,95341.0,2022-02-02,Merced
Merced,6047.0,1296258625.3825328,91000.0,227464.88064695869,0.0001754780073921,Merced Wastewater Treatment Plant,95341.0,2022-02-03,Merced
Merced,6047.0,1541088999.155408,91000.0,219438.3638399141,0.000142391752819,Merced Wastewater Treatment Plant,95341.0,2022-02-04,Merced
Merced,6047.0,1725639235.2115731,91000.0,364027.6920404256,0.0002109523732495,Merced Wastewater Treatment Plant,95341.0,2022-02-05,Merced
Merced,6047.0,1931076224.4844284,91000.0,129473.88209076416,6.704752533801816e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-06,Merced
Merced,6047.0,3119579623.486964,91000.0,190164.2499245301,6.095829338440502e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-07,Merced
Merced,6047.0,1899286424.0679865,91000.0,172849.7890003944,9.100775260119856e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-08,Merced
Merced,6047.0,2077841816.845605,91000.0,201023.7960971452,9.674643876516148e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-09,Merced
Merced,6047.0,1566066132.4867723,91000.0,141054.05252446563,9.006902684274544e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-10,Merced
Merced,6047.0,1947358432.9078012,91000.0,184985.5193009611,9.499305118921544e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-11,Merced
Merced,6047.0,2073954732.2713864,91000.0,231830.1130536736,0.0001117816649738,Merced Wastewater Treatment Plant,95341.0,2022-02-12,Merced
Merced,6047.0,2161074575.752462,91000.0,259631.66527942615,0.0001201400766972,Merced Wastewater Treatment Plant,95341.0,2022-02-13,Merced
Merced,6047.0,2408405640.6241136,91000.0,307213.9442389737,0.0001275590536149,Merced Wastewater Treatment Plant,95341.0,2022-02-14,Merced
Merced,6047.0,747325523.3468288,91000.0,42552.227272517615,5.6939346968843466e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-15,Merced
Merced,6047.0,2875814747.4412174,91000.0,166039.45234834237,5.773649102261455e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-16,Merced
Merced,6047.0,1637409645.1518707,91000.0,103456.41994773436,6.318297944198241e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-17,Merced
Merced,6047.0,2017203125.0,91000.0,187110.1888020832,9.27572372277002e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-18,Merced
Merced,6047.0,2992548019.0269785,91000.0,124120.97320850624,4.147668556004122e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-19,Merced
Merced,6047.0,2209318073.1682787,91000.0,75394.38318323222,3.412563546140402e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-20,Merced
Merced,6047.0,1906348586.309525,91000.0,45888.00547074308,2.4071151414955576e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-21,Merced
Merced,6047.0,2163094112.0142016,91000.0,71786.3245395267,3.31868706686468e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-22,Merced
Merced,6047.0,2697759650.735293,91000.0,96495.71165469034,3.576883197448289e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-23,Merced
Merced,6047.0,1786693226.207388,91000.0,62420.76555887879,3.493647630342187e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-24,Merced
Merced,6047.0,1987994946.6765869,91000.0,34367.92767237105,1.7287733919960577e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-25,Merced
Merced,6047.0,1808573644.3014696,91000.0,79598.12139373962,4.401154558706567e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-26,Merced
Merced,6047.0,2396553610.14171,91000.0,76338.41784068981,3.18534154702994e-05,Merced Wastewater Treatment Plant,95341.0,2022-02-27,Merced
Merced,6047.0,2074906757.5918105,91000.0,20372.53218182061,9.818529004872244e-06,Merced Wastewater Treatment Plant,95341.0,2022-02-28,Merced
Merced,6047.0,1850897939.435337,91000.0,14016.52056445622,7.572821961610866e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-01,Merced
Merced,6047.0,2381159764.950345,91000.0,26795.2983243478,1.1253045141599969e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-02,Merced
Merced,6047.0,493870734.84241456,91000.0,10298.314868894417,2.085224764771783e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-03,Merced
Merced,6047.0,763893835.5290041,91000.0,9873.659782160366,1.2925434560317873e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-04,Merced
Merced,6047.0,1315498232.886906,91000.0,10236.90814063665,7.781772627828927e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-05,Merced
Merced,6047.0,299851150.73005724,91000.0,4390.143600963782,1.4641076381647888e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-06,Merced
Merced,6047.0,622468328.1515754,91000.0,10354.057461226068,1.663387033999388e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-07,Merced
Merced,6047.0,549618489.5833344,91000.0,7607.607523600256,1.3841614988912727e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-08,Merced
Merced,6047.0,726603459.1296486,91000.0,9161.7948095989,1.260907128156701e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-09,Merced
Merced,6047.0,899880126.5399238,91000.0,18076.501418504435,2.008767710873817e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-10,Merced
Merced,6047.0,1700973709.428951,91000.0,25824.099739707835,1.5181951135727708e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-11,Merced
Merced,6047.0,1371261848.746667,91000.0,16948.244731733335,1.2359597656147169e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-12,Merced
Merced,6047.0,1561178577.7121768,91000.0,24110.414004428043,1.544372588032854e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-13,Merced
Merced,6047.0,1270118338.5858586,91000.0,10260.242402693604,8.078178301178842e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-14,Merced
Merced,6047.0,1252495006.1579652,91000.0,44963.43325301206,3.589909183824822e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-15,Merced
Merced,6047.0,1322344267.165109,91000.0,11287.5235788162,8.535994641557917e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-16,Merced
Merced,6047.0,6259326460.7988205,91000.0,230268.95617122017,3.678813648934251e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-17,Merced
Merced,6047.0,1064395449.732019,91000.0,8398.0804327283,7.890000314115088e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-18,Merced
Merced,6047.0,7092902159.436859,91000.0,8995.440815500273,1.268231340754102e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-19,Merced
Merced,6047.0,1223682013.9287095,91000.0,34534.73723991932,2.822198646937968e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-20,Merced
Merced,6047.0,3141417444.3816013,91000.0,16974.154281040846,5.4033424661211385e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-21,Merced
Merced,6047.0,1782387477.179981,91000.0,9016.489245227933,5.058658322427985e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-22,Merced
Merced,6047.0,1564799043.2761087,91000.0,11787.994395680364,7.533232108194978e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-23,Merced
Merced,6047.0,1522382995.8920214,91000.0,13644.305006812245,8.962465452931267e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-24,Merced
Merced,6047.0,2142106200.7669969,91000.0,30085.74237475545,1.4044935010217058e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-25,Merced
Merced,6047.0,1753526905.424919,91000.0,10398.380040335578,5.929980320328086e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-26,Merced
Merced,6047.0,3647708875.868058,91000.0,48500.47429402666,1.3296147237760258e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-27,Merced
Merced,6047.0,2649638191.598361,91000.0,11140.689172379976,4.204607711236037e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-28,Merced
Merced,6047.0,2165395054.46157,91000.0,44702.89279699687,2.064422041829792e-05,Merced Wastewater Treatment Plant,95341.0,2022-03-29,Merced
Merced,6047.0,4942750204.248387,91000.0,8749.506831948256,1.7701697375740108e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-30,Merced
Merced,6047.0,1863464081.390331,91000.0,9063.903281519864,4.864007507328655e-06,Merced Wastewater Treatment Plant,95341.0,2022-03-31,Merced
Merced,6047.0,2270351798.6291013,91000.0,20725.38860103627,9.128712393185412e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-01,Merced
Merced,6047.0,1769267181.1483736,91000.0,12643.902439024392,7.146406474808202e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-02,Merced
Merced,6047.0,1791723196.1382143,91000.0,49482.92682926831,2.7617506396033267e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-03,Merced
Merced,6047.0,1845875251.8180027,91000.0,8553.459119496856,4.633822958010057e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-04,Merced
Merced,6047.0,2648141732.6546006,91000.0,14527.903469079938,5.486074740613147e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-05,Merced
Merced,6047.0,1767702950.705382,91000.0,8986.876640419949,5.0839291957021605e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-06,Merced
Merced,6047.0,2068664680.9132423,91000.0,32324.290167427705,1.562567895399929e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-07,Merced
Merced,6047.0,1959350698.371736,91000.0,23070.79537941629,1.1774714653476087e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-08,Merced
Merced,6047.0,2246685580.689656,91000.0,27383.35488735632,1.2188334283496211e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-09,Merced
Merced,6047.0,4399225892.095641,91000.0,17595.342109704645,3.999645060581971e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-10,Merced
Merced,6047.0,3521782839.826841,91000.0,11294.10070995671,3.2069270660970165e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-11,Merced
Merced,6047.0,2095775870.29734,91000.0,6337.250904538341,3.0238209125097137e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-12,Merced
Merced,6047.0,1736586411.9626172,91000.0,10034.86939314642,5.7785027707348175e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-13,Merced
Merced,6047.0,1185113426.537217,91000.0,13411.003236245955,1.1316219136451413e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-14,Merced
Merced,6047.0,1478286378.36478,91000.0,12176.10062893082,8.236631823936256e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-15,Merced
Merced,6047.0,1561968458.9473686,91000.0,15953.216374269008,1.021353298325889e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-16,Merced
Merced,6047.0,1230480729.1733334,91000.0,47786.66666666668,3.8835770064250346e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-17,Merced
Merced,6047.0,1543203355.1515152,91000.0,51609.42760942761,3.344305041661892e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-18,Merced
Merced,6047.0,2810348923.003003,91000.0,15039.039039039042,5.351306706417455e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-19,Merced
Merced,6047.0,1740142024.5521293,91000.0,54038.17914831131,3.1053890076713386e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-20,Merced
Merced,6047.0,1682954307.4329505,91000.0,26053.639846743303,1.548089554878262e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-21,Merced
Merced,6047.0,2316677207.3650794,91000.0,21333.333333333336,9.208591194971544e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-22,Merced
Merced,6047.0,6182271919.115325,91000.0,34123.22274881517,5.51952796565088e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-23,Merced
Merced,6047.0,9269730339.784948,91000.0,77763.44086021505,8.388964728182062e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-24,Merced
Merced,6047.0,2349777419.9134207,91000.0,28467.53246753247,1.211499107374237e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-25,Merced
Merced,6047.0,3888588668.8780494,91000.0,26224.39024390244,6.743935262113697e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-26,Merced
Merced,6047.0,2143616784.3478265,91000.0,18840.57971014493,8.789154781635556e-06,Merced Wastewater Treatment Plant,95341.0,2022-04-27,Merced
Merced,6047.0,3391264367.8160925,91000.0,59806.89655172415,1.7635574837310198e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-29,Merced
Merced,6047.0,2025950782.9977636,91000.0,50970.9172259508,2.5159010600706715e-05,Merced Wastewater Treatment Plant,95341.0,2022-04-30,Merced
Merced,,,,,,,,2022-05-01,Merced
Merced,,1240000000.0,,22200.0,1.7903225806451612e-05,,,2022-05-02,Merced
Merced,,998000000.0,,16600.0,1.6633266533066134e-05,,,2022-05-03,Merced
Merced,,802000000.0,,43200.0,5.386533665835412e-05,,,2022-05-04,Merced
Merced,,498000000.0,,13400.0,2.6907630522088352e-05,,,2022-05-05,Merced
Merced,,1060000000.0,,8060.0,7.60377358490566e-06,,,2022-05-06,Merced
Merced,,986000000.0,,15000.0,1.5212981744421909e-05,,,2022-05-07,Merced
Merced,,,,,,,,2022-05-08,Merced
Merced,,1010000000.0,,43600.0,4.316831683168317e-05,,,2022-05-09,Merced
Merced,,1560000000.0,,28400.0,1.8205128205128204e-05,,,2022-05-10,Merced
Merced,,810000000.0,,91600.0,0.000113086419753,,,2022-05-11,Merced
Merced,,1350000000.0,,63600.0,4.711111111111111e-05,,,2022-05-12,Merced
Merced,,,,,,,,2022-05-13,Merced
Merced,,1320000000.0,,50600.0,3.833333333333333e-05,,,2022-05-14,Merced
Merced,,,,,,,,2022-05-15,Merced
Merced,,1270000000.0,,107000.0,8.4251968503937e-05,,,2022-05-16,Merced
Merced,,836000000.0,,34200.0,4.090909090909091e-05,,,2022-05-17,Merced
Merced,,1040000000.0,,57600.0,5.538461538461539e-05,,,2022-05-18,Merced
Merced,,2440000000.0,,134000.0,5.4918032786885245e-05,,,2022-05-19,Merced
Merced,,,,,,,,2022-05-20,Merced
Merced,,4700000000.0,,128000.0,2.723404255319149e-05,,,2022-05-21,Merced
Merced,,,,,,,,2022-05-22,Merced
Merced,,872000000.0,,33000.0,3.78440366972477e-05,,,2022-05-23,Merced
Merced,,2500000000.0,,57400.0,2.296e-05,,,2022-05-24,Merced
Merced,,778000000.0,,62000.0,7.969151670951157e-05,,,2022-05-25,Merced
Merced,,1160000000.0,,125000.0,0.0001077586206896,,,2022-05-26,Merced
Merced,,,,,,,,2022-05-27,Merced
Merced,,1830000000.0,,98200.0,5.366120218579235e-05,,,2022-05-28,Merced
Merced,,,,,,,,2022-05-29,Merced
Merced,,3020000000.0,,434000.0,0.0001437086092715,,,2022-05-30,Merced
Merced,,3400000000.0,,362000.0,0.0001064705882352,,,2022-05-31,Merced
Merced,,7700000000.0,,326000.0,4.2337662337662334e-05,,,2022-06-01,Merced
Merced,,3480000000.0,,147000.0,4.224137931034483e-05,,,2022-06-02,Merced
Merced,,,,,,,,2022-06-03,Merced
Merced,,822000000.0,,216000.0,0.0002627737226277,,,2022-06-04,Merced
Merced,,,,,,,,2022-06-05,Merced
Merced,,3140000000.0,,344000.0,0.0001095541401273,,,2022-06-06,Merced
Merced,,2340000000.0,,330000.0,0.0001410256410256,,,2022-06-07,Merced
Merced,,3700000000.0,,376000.0,0.0001016216216216,,,2022-06-08,Merced
Merced,,3300000000.0,,151000.0,4.575757575757576e-05,,,2022-06-09,Merced
Merced,,,,,,,,2022-06-10,Merced
Merced,,3180000000.0,,484000.0,0.0001522012578616,,,2022-06-11,Merced
Merced,,,,,,,,2022-06-12,Merced
Merced,,1970000000.0,,184000.0,9.34010152284264e-05,,,2022-06-13,Merced
Merced,,2580000000.0,,502000.0,0.0001945736434108,,,2022-06-14,Merced
Merced,,1960000000.0,,250000.0,0.0001275510204081,,,2022-06-15,Merced
Merced,,2680000000.0,,548000.0,0.0002044776119402,,,2022-06-16,Merced
Merced,,,,,,,,2022-06-17,Merced
Merced,,4081100389.16287,,691251.941070638,0.000169378813348,,,2022-06-18,Merced
Merced,,,,,,,,2022-06-19,Merced
Merced,,2122229817.97377,,277775.384854195,0.0001308884563309,,,2022-06-20,Merced
Merced,,3942215939.48766,,486068.135246317,0.0001232982014956,,,2022-06-21,Merced
Merced,,3727694611.11504,,837367.69205071,0.0002246341987226,,,2022-06-22,Merced
Merced,,3443904436.59845,,473572.223641198,0.000137510268464,,,2022-06-23,Merced
Merced,,,,,,,,2022-06-24,Merced
Merced,,2739579808.1922,,836256.366454536,0.0003052498649442,,,2022-06-25,Merced
Merced,,,,,,,,2022-06-26,Merced
Merced,,2553720632.49267,,674608.379476367,0.0002641668673122,,,2022-06-27,Merced
Merced,,3246513050.97114,,701709.977600068,0.0002161426634,,,2022-06-28,Merced
Merced,,998729491.62755,,214636.565639408,0.0002149096100983,,,2022-06-29,Merced
Merced,,2493266328.12668,,671133.135158991,0.0002691782773416,,,2022-06-30,Merced
Merced,,,,,,,,2022-07-01,Merced
Merced,,2805816314.59737,,825444.028852192,0.000294190330478,,,2022-07-02,Merced
Merced,,,,,,,,2022-07-03,Merced
Merced,,2508702620.63589,,608303.153759523,0.0002424771867162,,,2022-07-04,Merced
Merced,,2324915161.01569,,415065.379592055,0.0001785292584227,,,2022-07-05,Merced
Merced,,2429091903.67224,,535767.892771529,0.0002205630392006,,,2022-07-06,Merced
Merced,,4337956861.14547,,759485.45543825,0.0001750790705737,,,2022-07-07,Merced
Merced,,2923772590.63348,,1124646.00278769,0.0003846557719265,,,2022-07-08,Merced
Merced,,1884593997.26048,,523773.143489901,0.0002779235974704,,,2022-07-09,Merced
Merced,,,,,,,,2022-07-10,Merced
Merced,,1822004924.62941,,497049.04532846,0.0002728033489972,,,2022-07-11,Merced
Merced,,1776887261.28334,,644020.133709298,0.0003624428784773,,,2022-07-12,Merced
Merced,,2040670045.22138,,735437.187992449,0.0003603900540974,,,2022-07-13,Merced
Merced,,1720245959.9809,,649712.441618157,0.0003776857825757,,,2022-07-14,Merced
Merced,,,,,,,,2022-07-15,Merced
Merced,,850564429.70776,,170282.964245298,0.000200199959342,,,2022-07-16,Merced
Merced,,,,,,,,2022-07-17,Merced
Merced,,621254612.917995,,194190.28321761,0.000312577611787,,,2022-07-18,Merced
Merced,,1103188698.62733,,311784.734424623,0.0002826213999586,,,2022-07-19,Merced
Merced,,1980321426.77695,,562530.145637778,0.0002840600207782,,,2022-07-20,Merced
Merced,,1586753647.93907,,559171.820984468,0.0003523998962981,,,2022-07-21,Merced
Merced,,,,,,,,2022-07-22,Merced
Merced,,2022496365.64116,,498113.510609622,0.000246286479952,,,2022-07-23,Merced
Merced,,,,,,,,2022-07-24,Merced
Merced,,,,,,,,2022-07-25,Merced
Merced,,1202513609.63716,,136466.270791129,0.0001134841798857,,,2022-07-26,Merced
Merced,,1425353499.43357,,682552.600480977,0.0004788654889837,,,2022-07-27,Merced
Merced,,1366567663.41664,,400065.065769873,0.000292751743276,,,2022-07-28,Merced
Merced,,,,,,,,2022-07-29,Merced
Merced,,1489154249.07961,,320704.426162419,0.0002153601121983,,,2022-07-30,Merced
Merced,,,,,,,,2022-07-31,Merced
Merced,,,,,,,,2022-08-01,Merced
Merced,,1961840962.48035,,498621.190673293,0.0002541598428258,,,2022-08-02,Merced
Merced,,3202981885.55587,,312037.727636923,9.74210091677648e-05,,,2022-08-03,Merced
Merced,,2559004745.98529,,392428.528165798,0.0001533520126453,,,2022-08-04,Merced
Merced,,,,,,,,2022-08-05,Merced
Merced,,3048488899.77998,,441952.890665637,0.0001449744136176,,,2022-08-06,Merced
Merced,,,,,,,,2022-08-07,Merced
Merced,,,,,,,,2022-08-08,Merced
Merced,,1370507429.35999,,281022.088747938,0.0002050496646188,,,2022-08-09,Merced
Merced,,1441384219.86592,,184183.560245084,0.0001277824175584,,,2022-08-10,Merced
Merced,,1636835978.35152,,210988.796800311,0.0001289003905038,,,2022-08-11,Merced
Merced,,,,,,,,2022-08-12,Merced
Merced,,2758356832.48978,,307792.617373061,0.0001115854967521,,,2022-08-13,Merced
Merced,,,,,,,,2022-08-14,Merced
Merced,,,,,,,,2022-08-15,Merced
Merced,,2036324930.20082,,279845.832581942,0.0001374269049263,,,2022-08-16,Merced
Merced,,1705314624.85686,,87275.5492642237,5.117856141739792e-05,,,2022-08-17,Merced
Merced,,899530403.24677,,121087.87618516,0.0001346123218827,,,2022-08-18,Merced
Merced,,,,,,,,2022-08-19,Merced
Merced,,2130402435.51186,,360734.961883127,0.0001693271448952,,,2022-08-20,Merced
Merced,,,,,,,,2022-08-21,Merced
Merced,,,,,,,,2022-08-22,Merced
Merced,,1880393429.93293,,232640.936255727,0.0001237192879705,,,2022-08-23,Merced
Merced,,1043580908.27306,,131898.427777577,0.0001263902268927,,,2022-08-24,Merced
Merced,,2570558493.37433,,179240.846167663,6.972836705706567e-05,,,2022-08-25,Merced
Merced,,,,,,,,2022-08-26,Merced
Merced,,1448037101.52363,,394311.443816962,0.0002723075557954,,,2022-08-27,Merced
Merced,,,,,,,,2022-08-28,Merced
Merced,,,,,,,,2022-08-29,Merced
Merced,,1333229229.75485,,215868.969751556,0.0001619143692125,,,2022-08-30,Merced
Merced,,881786725.146961,,169027.766421747,0.0001916878102168,,,2022-08-31,Merced
Merced,,1033443716.40419,,167626.271043275,0.0001622016452202,,,2022-09-01,Merced
Merced,,,,,,,,2022-09-02,Merced
Merced,,1640284725.46192,,186628.015350129,0.0001137778170174,,,2022-09-03,Merced
Merced,,,,,,,,2022-09-04,Merced
Merced,,,,,,,,2022-09-05,Merced
Merced,,,,,,,,2022-09-06,Merced
Merced,,1298397834.55765,,112006.40903993,8.626509229976447e-05,,,2022-09-07,Merced
Merced,,1221446707.54403,,103584.693789217,8.480492284227066e-05,,,2022-09-08,Merced
Merced,,,,,,,,2022-09-09,Merced
Merced,,,,,,,,2022-09-10,Merced
Merced,,,,,,,,2022-09-11,Merced
Merced,,1701143728.66124,,57886.8271480927,3.4028181259938726e-05,,,2022-09-12,Merced
Merced,,1802659123.74643,,60616.3012178172,3.362604744253565e-05,,,2022-09-13,Merced
Merced,,2680685083.64324,,226187.497451505,8.437675086552884e-05,,,2022-09-14,Merced
Merced,,1367435735.96896,,125358.174944322,9.167390587133782e-05,,,2022-09-15,Merced
Merced,,,,,,,,2022-09-16,Merced
Merced,,1729405376.26796,,102514.984522497,5.9277590973912285e-05,,,2022-09-17,Merced
Merced,,,,,,,,2022-09-18,Merced
Merced,,,,,,,,2022-09-19,Merced
Merced,,994634630.121959,,52422.7075723252,5.27054920316793e-05,,,2022-09-20,Merced
Merced,,1417130996.21057,,99285.4164791405,7.006086010723865e-05,,,2022-09-21,Merced
Merced,,516180193.333643,,41108.1158421525,7.963908025347551e-05,,,2022-09-22,Merced
Merced,,,,,,,,2022-09-23,Merced
Merced,,1238529362.66476,,73904.5424145441,5.967120735477329e-05,,,2022-09-24,Merced
Merced,,,,,,,,2022-09-25,Merced
Merced,,,,,,,,2022-09-26,Merced
Merced,,756742936.851082,,28233.7522641269,3.730956826846864e-05,,,2022-09-27,Merced
Merced,,1682257271.31249,,79578.0577282723,4.730433274702735e-05,,,2022-09-28,Merced
Merced,,1015282040.68678,,72557.07406597,7.146494388582832e-05,,,2022-09-29,Merced
Merced,,,,,,,,2022-09-30,Merced
Merced,,1978852005.85629,,35004.5530626168,1.7689323384984318e-05,,,2022-10-01,Merced
Merced,,,,,,,,2022-10-02,Merced
Merced,,,,,,,,2022-10-03,Merced
Merced,,1316914576.73689,,34118.4504160848,2.590786905907369e-05,,,2022-10-04,Merced
Merced,,1074572466.14884,,23474.6149391778,2.1845539206218888e-05,,,2022-10-05,Merced
Merced,,921951624.740932,,109732.624660826,0.0001190221067094,,,2022-10-06,Merced
Merced,,,,,,,,2022-10-07,Merced
Merced,,1671875574.93942,,270612.23564936,0.0001618614684643,,,2022-10-08,Merced
Merced,,,,,,,,2022-10-09,Merced
Merced,,,,,,,,2022-10-10,Merced
Merced,,1743820245.34957,,28904.8532034403,1.6575592169275434e-05,,,2022-10-11,Merced
Merced,,1373733659.65177,,51822.4576712695,3.7723802796246585e-05,,,2022-10-12,Merced
Merced,,2264795089.82708,,78982.1275929311,3.487385147897044e-05,,,2022-10-13,Merced
Merced,,,,,,,,2022-10-14,Merced
Merced,,1862181269.5652,,83144.4424765298,4.464895219139604e-05,,,2022-10-15,Merced
Merced,,,,,,,,2022-10-16,Merced
Merced,,,,,,,,2022-10-17,Merced
Merced,,1626189202.192,,76648.4713292514,4.713379674759501e-05,,,2022-10-18,Merced
Merced,,1838658014.12901,,46571.9751943837,2.5329329781017108e-05,,,2022-10-19,Merced
Merced,,1804636350.46594,,75345.3219338963,4.175097210828256e-05,,,2022-10-20,Merced
Merced,,,,,,,,2022-10-21,Merced
Merced,,,,,,,,2022-10-22,Merced
Merced,,1260703598.55774,,27993.0740837072,2.2204326310904176e-05,,,2022-10-23,Merced
Merced,,,,,,,,2022-10-24,Merced
Merced,,1251683293.03984,,46675.0832224323,3.728985078092488e-05,,,2022-10-25,Merced
Merced,,2968617049.52398,,77884.1147069689,2.6235824091712224e-05,,,2022-10-26,Merced
Merced,,1117847920.39272,,38318.6763824514,3.42789709435514e-05,,,2022-10-27,Merced
Merced,,,,,,,,2022-10-28,Merced
Merced,,2218456136.87396,,117192.863431852,5.282631532980822e-05,,,2022-10-29,Merced
Merced,,,,,,,,2022-10-30,Merced
Merced,,,,,,,,2022-10-31,Merced
Merced,,7202229973.74367,,35914.4871505346,4.986578779275843e-06,,,2022-11-01,Merced
Merced,,2323605493.71734,,61241.9393151191,2.6356427319830145e-05,,,2022-11-02,Merced
Merced,,2104845942.71392,,103737.647017534,4.928514952680006e-05,,,2022-11-03,Merced
Merced,,,,,,,,2022-11-04,Merced
Merced,,1938321330.4281,,62805.4655223617,3.240198853328948e-05,,,2022-11-05,Merced
Merced,,,,,,,,2022-11-06,Merced
Merced,,,,,,,,2022-11-07,Merced
Merced,,1794562898.6144,,130787.776209323,7.288001791985422e-05,,,2022-11-08,Merced
Merced,,2587677439.98149,,193902.355755745,7.493296991341085e-05,,,2022-11-09,Merced
