"","date","SC2_N_norm_PMMoV","SC2_N_gc_g_dry_weight","N","county","Cases_N","mean","sd","0.025quant","0.5quant","0.975quant","mode"
"957",2023-07-07,0.0001540844124588,119026.456991519,119026.456991519,"Yolo",81.0622484604304,8.71869612009047e-05,1.42357233176706,4.36297242791068e-05,8.71605097499026e-05,0.000174526443030758,8.71058704599936e-05
"958",2023-07-08,NA,NA,NA,"Yolo",83.5596874581562,8.98730958829773e-05,1.44491619543426,4.36989487886636e-05,8.98240435093942e-05,0.000185405311826102,8.97250325385946e-05
"959",2023-07-09,NA,NA,NA,"Yolo",86.1384658726121,9.26467156361556e-05,1.44510337627646,4.50579350806974e-05,9.25801269348665e-05,0.000191268681289537,9.2446450564167e-05
"960",2023-07-10,0.000172685008334,127223.064837909,127223.064837909,"Yolo",88.8019013782022,9.55113888039662e-05,1.42414971920784,4.78138091380584e-05,9.54420726259442e-05,0.000191568693575273,9.53020992644983e-05
"961",2023-07-11,NA,NA,NA,"Yolo",86.2153015659676,9.2729356702036e-05,1.43226903873872,4.58618153098783e-05,9.26906634985664e-05,0.000187933009758827,9.261194676736e-05
"962",2023-07-12,8.10983120033525e-05,52614.5110878505,52614.5110878505,"Yolo",83.7089447232104,9.00336303811485e-05,1.41795334507567,4.53718851583318e-05,9.00313452705105e-05,0.00017868421301934,9.00249730540047e-05
"963",2023-07-13,NA,NA,NA,"Yolo",82.1547231607945,8.83619785625328e-05,1.43214012461426,4.36293026276639e-05,8.83830385419094e-05,0.000178720256238834,8.84279009355405e-05
"964",2023-07-14,8.77028885492791e-05,41265.5292488581,41265.5292488581,"Yolo",80.6332044506211,8.67255004821709e-05,1.42372300298696,4.32976414552723e-05,8.67651436790584e-05,0.000173268295906373,8.68471176432788e-05
"965",2023-07-15,NA,NA,NA,"Yolo",79.0300112584552,8.50011769493596e-05,1.44538911552293,4.11335504993679e-05,8.50801172771838e-05,0.000174741701622796,8.52400999024591e-05
"966",2023-07-16,NA,NA,NA,"Yolo",77.4616321295496,8.33142978797894e-05,1.44607987009241,4.02383190511295e-05,8.34222937062169e-05,0.000171258024041024,8.36400779231867e-05
"967",2023-07-17,3.92123457326443e-05,60114.5593033712,60114.5593033712,"Yolo",75.9271328139057,8.16638584355743e-05,1.42584941906539,4.05504347389949e-05,8.17744256401397e-05,0.000163223773190603,8.1998293776235e-05
"968",2023-07-18,NA,NA,NA,"Yolo",80.1530407815635,8.62090577239289e-05,1.43363173710945,4.23648302586147e-05,8.63133477383883e-05,0.000174246743432024,8.65242194827252e-05
"969",2023-07-19,9.36660306011924e-05,106004.098562745,106004.098562745,"Yolo",84.6178998859169,9.10112622629356e-05,1.41887991228441,4.57026085057026e-05,9.1082722281551e-05,0.000180444864769543,9.1228550471281e-05
"970",2023-07-20,NA,NA,NA,"Yolo",89.0278776013559,9.57544388127511e-05,1.43272296300125,4.71744530469231e-05,9.58262471149501e-05,0.000193548212049587,9.59725787494849e-05
"971",2023-07-21,0.0001050711792196,58741.4621640671,58741.4621640671,"Yolo",93.6742435317181,0.000100751864048167,1.4238905620572,5.02793281652642e-05,0.000100804730397782,0.000201299145879377,0.000100913488168351
"972",2023-07-22,NA,NA,NA,"Yolo",98.1166655888683,0.000105529936293768,1.44506451735583,5.1140940073003e-05,0.000105590458617742,0.000217063117388057,0.000105714057749954
"973",2023-07-23,NA,NA,NA,"Yolo",102.77939616876,0.000110544962620823,1.44505642330679,5.35825740385189e-05,0.000110600409013273,0.000227421171147677,0.00011071363727548
"974",2023-07-24,6.49207478530606e-05,43978.698009297,43978.698009297,"Yolo",107.674998506169,0.000115810455487765,1.42386563619596,5.78245715789993e-05,0.000115850759936674,0.000231490946642236,0.000115934006342508
"975",2023-07-25,NA,NA,NA,"Yolo",119.667308468323,0.000128708852500401,1.43252952473459,6.36045717616646e-05,0.000128676747870075,0.000260816826868774,0.000128609315620473
"976",2023-07-26,0.0002126943575055,161400.69141417,161400.69141417,"Yolo",133.014043920611,0.000143064009532658,1.41936434061331,7.21035239673312e-05,0.000142956352806845,0.000285058062910391,0.000142738000952657
"977",2023-07-27,NA,NA,NA,"Yolo",142.07256929209,0.00015280695788532,1.43447249280854,7.55124638099832e-05,0.000152625202032178,0.000311286338362555,0.000152260331538002
"978",2023-07-28,0.0004367137983555,299914.493693537,299914.493693537,"Yolo",151.775715211944,0.000163243231525743,1.42717181784828,8.15242130901077e-05,0.000163024869822575,0.000329330155969022,0.000162585648397222
"979",2023-07-29,NA,NA,NA,"Yolo",146.783066692995,0.000157873360087698,1.44747801139191,7.66068479735131e-05,0.000157709145632285,0.000327251067254073,0.000157378992457427
"980",2023-07-30,NA,NA,NA,"Yolo",141.981643277991,0.000152709161895029,1.44747199324008,7.39783213098566e-05,0.000152641764608753,0.000316007854589777,0.000152502622237439
"981",2023-07-31,7.57422312648119e-05,47751.1619466819,47751.1619466819,"Yolo",137.363041669166,0.00014774159873315,1.427143497746,7.34898099351406e-05,0.000147757675297924,0.00029683053708233,0.000147792319813889
"982",2023-08-01,NA,NA,NA,"Yolo",142.30361673358,0.000153055462271755,1.43762887663667,7.50671728870383e-05,0.00015305395892627,0.000312080497567764,0.00015304573786666
"983",2023-08-02,0.0001700107350993,116702.949874851,116702.949874851,"Yolo",147.44931957056,0.000158589952149842,1.42598751081867,7.90680071044936e-05,0.000158572187500536,0.000318288573935407,0.000158531933580259
"984",2023-08-03,NA,NA,NA,"Yolo",151.742156929794,0.000163207137724998,1.44452660262587,7.93470654601507e-05,0.00016317390379616,0.000336078489196637,0.000163102325216876
"985",2023-08-04,0.0001614094444229,86312.7726954249,86312.7726954249,"Yolo",156.191464641078,0.000167992615874966,1.44166825384922,8.20083026931346e-05,0.000167953671327581,0.000344576172184158,0.000167870735906923
"986",2023-08-05,NA,NA,NA,"Yolo",161.495315156156,0.000173697202385408,1.4731131670882,8.1313706790085e-05,0.000173621496700846,0.000371946974190873,0.000173464878131479
"987",2023-08-06,NA,NA,NA,"Yolo",167.015544595282,0.000179634516475137,1.48623563360478,8.26745458283902e-05,0.000179534258926986,0.000391529383192269,0.000179328507158063
"988",2023-08-07,0.0002146734486898,100422.449873328,100422.449873328,"Yolo",172.763170621379,0.000185816408254011,1.48182631218107,8.60230062650497e-05,0.000185722333612464,0.000402515979572007,0.000185528210044425
"989",2023-08-08,NA,NA,NA,"Yolo",176.220892541958,0.000189535380681481,1.52075094062567,8.34350098566378e-05,0.000189399035370107,0.00043229380588483,0.0001891200899996
"990",2023-08-09,0.0002733888740537,166991.315126232,166991.315126232,"Yolo",179.79065143644,0.000193374855111822,1.54504673889785,8.25372728509515e-05,0.00019322251106499,0.000455052290045067,0.000192910620090426
"1110",2021-10-30,0.0001540383072732,286425.520410256,286425.520410256,"Merced",18.5524053952414,0.000120867961030778,1.3174619900978,7.04660223277476e-05,0.00012080013770157,0.000207972466035758,0.00012066220036014
"1210",2021-10-31,0.0001639046433976,302119.629570681,302119.629570681,"Merced",18.3014636544355,0.000119233088576098,1.28138083217427,7.33667462701646e-05,0.000119192990913838,0.000194138599117165,0.000119110627933142
"1310",2021-11-01,8.84363611394588e-05,223220.04388755,223220.04388755,"Merced",17.3986804791019,0.000113351502909398,1.26166195964267,7.18439523262485e-05,0.000113346116729025,0.000178887172216726,0.000113333332388847
"1410",2021-11-02,7.51360763244804e-05,240564.562871795,240564.562871795,"Merced",17.0415674532358,0.0001110249300271,1.25150204355909,7.14757320000827e-05,0.000111028529452034,0.000172425505258278,0.0001110371586217
"1510",2021-11-03,0.0001341775374829,339850.7754,339850.7754,"Merced",17.4884502021487,0.000113936348009309,1.24643263823337,7.40007383804111e-05,0.000113903189381053,0.000175710417759289,0.000113835420354016
"1610",2021-11-04,0.0001461932157534,228498.750015212,228498.750015212,"Merced",17.6130852250425,0.000114748338733383,1.24405573870779,7.48550700692577e-05,0.000114687508150859,0.000176426031279529,0.000114565107075539
"1710",2021-11-05,0.0001722763511254,277731.436270254,277731.436270254,"Merced",17.2500335875111,0.000112383076103419,1.24259654778935,7.34847445167148e-05,0.000112320374943778,0.000172410554778697,0.000112194460456951
"1810",2021-11-06,9.68359285258478e-05,213613.881274125,213613.881274125,"Merced",16.0721121167306,0.000104708978680767,1.2412340049036,6.85245572131006e-05,0.000104698781105597,0.000160088150025253,0.000104676961048259
"1910",2021-11-07,0.00011075478424,205640.631206965,205640.631206965,"Merced",15.1197389856601,9.85043170188073e-05,1.24092277007882,6.44286903321708e-05,9.8530801177752e-05,0.000150374926463463,9.8585075631403e-05
"2010",2021-11-08,6.73517272765315e-05,110373.293415884,110373.293415884,"Merced",14.0278674393202,9.13908304006528e-05,1.2417275682417,5.96046372301834e-05,9.14673746298711e-05,0.000139472545562605,9.16210837798238e-05
"2110",2021-11-09,5.60513687360235e-05,127288.171016809,127288.171016809,"Merced",13.4889457341364,8.78797833815155e-05,1.24242672139273,5.72081315134723e-05,8.79770578618897e-05,0.000134162601163147,8.81723221738672e-05
"2210",2021-11-10,5.28822970798786e-05,129357.7678463,129357.7678463,"Merced",13.6726730663074,8.90767574424008e-05,1.24168201921967,5.80897714648842e-05,8.91563372684598e-05,0.000135911465406207,8.93158493041197e-05
"2310",2021-11-11,0.0001096075409371,158701.926942856,158701.926942856,"Merced",14.7363427549004,9.60065104168294e-05,1.24039015363263,6.28810038574766e-05,9.60136194001558e-05,0.000146520679029464,9.60289061061886e-05
"2410",2021-11-12,0.0001254163302369,294151.843433649,294151.843433649,"Merced",15.637728465895,0.000101878991675682,1.24086302612449,6.67947669672537e-05,0.000101822814920653,0.000155871408442794,0.000101709141606285
"2510",2021-11-13,0.0001521155945404,306441.94482523,306441.94482523,"Merced",16.2011046377277,0.000105549358279476,1.24187710309173,6.91707565990428e-05,0.000105447492932981,0.000161930996866052,0.000105242486499217
"2610",2021-11-14,8.89302069366393e-05,483780.715324425,483780.715324425,"Merced",16.0888964473523,0.000104818327726149,1.24201233564982,6.86850539003896e-05,0.000104712959437319,0.000160860216367624,0.000104500484217819
"2710",2021-11-15,0.000155397008166,373687.165216379,373687.165216379,"Merced",16.3094356622975,0.000106255129298229,1.24355228246206,6.95341206319892e-05,0.000106106716801214,0.000163638552810669,0.000105807412970378
"2810",2021-11-16,0.000184431886546,507119.448130367,507119.448130367,"Merced",15.8253870164944,0.000103101577421181,1.24382522819822,6.74530296394395e-05,0.000102951180143415,0.00015887784539449,0.000102647842516497
"2910",2021-11-17,9.56849720271837e-05,202571.860246378,202571.860246378,"Merced",14.3517239680942,9.35007389254774e-05,1.24172999926237,6.12818251431485e-05,9.34144902538545e-05,0.000143395285970456,9.32405512227288e-05
"3010",2021-11-18,6.84628105636576e-05,97650.4763963964,97650.4763963964,"Merced",12.9917226365889,8.46404006331526e-05,1.24069871826354,5.5494412458343e-05,8.46005907928724e-05,0.000129433563701622,8.45193927614952e-05
"3110",2021-11-19,9.97590510458294e-05,154214.748823704,154214.748823704,"Merced",12.0667170612236,7.86140371802937e-05,1.2405469221377,5.15397386466822e-05,7.85856380871154e-05,0.000120153338099328,7.85276389038048e-05
"3210",2021-11-20,6.00242570141799e-05,85264.9683116883,85264.9683116883,"Merced",10.8995451437138,7.10099725408922e-05,1.24033563291162,4.65192980540263e-05,7.1011857051756e-05,0.000108377593010649,7.1016579056025e-05
"3310",2021-11-21,8.48906059820438e-05,111435.449834862,111435.449834862,"Merced",10.044123853571,6.54369471051507e-05,1.24039035014462,4.28452515562284e-05,6.54493160189516e-05,9.98351155656312e-05,6.54751620695025e-05
"3410",2021-11-22,4.37326268165909e-05,68959.8072918396,68959.8072918396,"Merced",8.97327258344537,5.84604064986962e-05,1.24118102392887,3.81721401871392e-05,5.8502971348698e-05,8.91679321513946e-05,5.85888777971559e-05
"3510",2021-11-23,3.63059097249378e-05,72432.9394108527,72432.9394108527,"Merced",8.29265173746988,5.40261969104775e-05,1.2418162063476,3.52187872680321e-05,5.40781281058187e-05,8.2433351530821e-05,5.41828792697367e-05
"3610",2021-11-24,7.12727550444779e-05,120520.625141375,120520.625141375,"Merced",8.02731482535061,5.22975406596668e-05,1.24130058193963,3.41376572182943e-05,5.23379944818506e-05,7.9772476032557e-05,5.24199023413997e-05
"3710",2021-11-25,2.18226688898176e-05,83531.941554343,83531.941554343,"Merced",7.48505115677667,4.87647209219948e-05,1.24230515235967,3.17517593178996e-05,4.88186570162329e-05,7.44325438662998e-05,4.89275039127094e-05
"3810",2021-11-26,6.03374541263403e-05,149943.918963663,149943.918963663,"Merced",7.67071539851009,4.99743138484409e-05,1.24071904964382,3.26772740506262e-05,4.99985743476285e-05,7.62203035043645e-05,5.00481766827837e-05
"3910",2021-11-27,7.78431849030054e-05,141712.335439829,141712.335439829,"Merced",7.6834153983445,5.0057053690115e-05,1.24039713567074,3.27757343062706e-05,5.00661418557251e-05,7.63730410384222e-05,5.00855731576483e-05
"4010",2021-11-28,3.47147233105469e-05,80979.3716821915,80979.3716821915,"Merced",7.30143976345851,4.75685021967357e-05,1.24073427185264,3.11022590851155e-05,4.75921318349422e-05,7.25505189192161e-05,4.76402130704847e-05
"4110",2021-11-29,4.52021740887726e-05,128122.306592536,128122.306592536,"Merced",7.1989912054525,4.69010551432174e-05,1.24065975564626,3.0673565703065e-05,4.69220579501772e-05,7.15339745885014e-05,4.69648028121765e-05
"4210",2021-11-30,3.58001063977849e-05,67876.0139503289,67876.0139503289,"Merced",7.12560270780464,4.64229328790239e-05,1.24060318891192,3.03670127245056e-05,4.64417828919545e-05,7.08067326841743e-05,4.64800975615866e-05
"4310",2021-12-01,4.02883239262094e-05,91727.936573518,91727.936573518,"Merced",7.27042621726857,4.73664505483131e-05,1.24034195800466,3.10267481006603e-05,4.73694413040524e-05,7.22854970010493e-05,4.73761565179547e-05
"4410",2021-12-02,6.44002856448683e-05,126833.300735203,126833.300735203,"Merced",7.56057597586339,4.92567612098041e-05,1.24071790577631,3.22959018444449e-05,4.92325956608862e-05,7.53319754048987e-05,4.91839128941983e-05
"4510",2021-12-03,5.71326680553796e-05,113433.371302752,113433.371302752,"Merced",7.61802448357008,4.96310352644531e-05,1.24120522769078,3.25389821527584e-05,4.95942745676036e-05,7.60159229561324e-05,4.9520551388698e-05
"4610",2021-12-04,9.58285815367948e-05,251776.162478873,251776.162478873,"Merced",7.55212116853962,4.92016785776408e-05,1.24159242942273,3.22512950757014e-05,4.91578236596058e-05,7.54363012154483e-05,4.90700361926441e-05
"4710",2021-12-05,3.403681147487e-05,83278.7981176471,83278.7981176471,"Merced",6.92114720378951,4.5090915851293e-05,1.24042216683588,2.95572772295729e-05,4.50802606860655e-05,6.88793781888657e-05,4.50583467735464e-05
"4810",2021-12-06,4.41098247363308e-05,93977.8265396826,93977.8265396826,"Merced",6.55820962323305,4.27263962966182e-05,1.24033642735748,2.79922875543605e-05,4.27265400934147e-05,6.52147385904655e-05,4.27274946963538e-05
"4910",2021-12-07,2.54573934578005e-05,58388.7693582222,58388.7693582222,"Merced",6.18956507685168,4.03246961549395e-05,1.24047658057859,2.63917597056179e-05,4.03363880108508e-05,6.15130724161512e-05,4.0360343260218e-05
"5010",2021-12-08,5.46581663047439e-05,139182.502690335,139182.502690335,"Merced",6.16655825207546,4.01748078821655e-05,1.24034325354825,2.63213254917871e-05,4.01744557176005e-05,6.13231372893344e-05,4.01734497725472e-05
"5110",2021-12-09,3.40662930461658e-05,64265.1214599609,64265.1214599609,"Merced",5.92189727437746,3.85808542740939e-05,1.24036776644502,2.52676183867138e-05,3.85851376652195e-05,5.88725309398503e-05,3.8594643176395e-05
"5210",2021-12-10,3.63591208893591e-05,47570.7232633376,47570.7232633376,"Merced",5.76962535328554,3.75888105885165e-05,1.24037090643903,2.46201964836323e-05,3.75917125631514e-05,5.73645919171695e-05,3.75986246966421e-05
"5310",2021-12-11,6.56744631640524e-05,131424.838098987,131424.838098987,"Merced",5.64171137693405,3.67554576523572e-05,1.24039106789301,2.40783481363875e-05,3.6755746865945e-05,5.61058171079059e-05,3.67576722844212e-05
"5410",2021-12-12,3.13655893533073e-05,53215.6662101603,53215.6662101603,"Merced",5.14803823971633,3.35392027118265e-05,1.24121951229381,2.19001491790267e-05,3.3563060945276e-05,5.11610607993799e-05,3.36118879062446e-05
"5510",2021-12-13,2.39066728241825e-05,56448.0254320595,56448.0254320595,"Merced",4.73095358836372,3.08219177931198e-05,1.24368634431488,2.00111627007102e-05,3.08645216178519e-05,4.71096469706343e-05,3.09512936993288e-05
"5610",2021-12-14,1.81384877678458e-05,65146.3420013261,65146.3420013261,"Merced",4.47418854642878,2.91491068329508e-05,1.24667095090898,1.88120966029776e-05,2.92036162860217e-05,4.47003006319768e-05,2.93153123338428e-05
"5710",2021-12-15,3.67212126172578e-05,113810.006309958,113810.006309958,"Merced",4.46783896364308,2.91077396297039e-05,1.24767055037295,1.875069578207e-05,2.91654859699591e-05,4.46919401376537e-05,2.92841470780791e-05
"5810",2021-12-16,6.60958330919456e-06,28424.5810055866,28424.5810055866,"Merced",4.33134048598344,2.82184591117848e-05,1.25342051833733,1.7983487025543e-05,2.82935624251759e-05,4.36344414358544e-05,2.84496732579524e-05
"5910",2021-12-17,4.49908456315536e-05,56338.8581952118,56338.8581952118,"Merced",4.97527794337813,3.24136783218287e-05,1.24674215930467,2.09177351390754e-05,3.24738914365287e-05,4.97131597444919e-05,3.25974462149849e-05
"6010",2021-12-18,3.30520160251066e-05,38969.696969697,38969.696969697,"Merced",5.48660530368649,3.57449496121582e-05,1.24562284287347,2.31165823776302e-05,3.58061867653277e-05,5.47491039574234e-05,3.59314864261612e-05
"6110",2021-12-19,2.13598371998168e-05,36488.160291439,36488.160291439,"Merced",6.09678344859115,3.97202286484326e-05,1.24523517308639,2.57045237303582e-05,3.97870401886062e-05,6.08072756204223e-05,3.99233820281516e-05
"6210",2021-12-20,3.98827767515666e-05,50681.7325800377,50681.7325800377,"Merced",7.28096382539349,4.74351025199074e-05,1.24214192719326,3.0900575043215e-05,4.74844289199792e-05,7.23966168804172e-05,4.75845758910946e-05
"6310",2021-12-21,6.60195014364042e-05,98345.1536643026,98345.1536643026,"Merced",8.86758073190751,5.77718295556641e-05,1.24046231124065,3.78148489970737e-05,5.77870160289474e-05,8.81324880382924e-05,5.78190713208947e-05
"6410",2021-12-22,0.0001038168522288,124132.553606238,124132.553606238,"Merced",10.6278509145702,6.92398986986704e-05,1.24052792632448,4.53907769016202e-05,6.92173797561507e-05,0.000105813949644395,6.91723746061794e-05
"6510",2021-12-23,7.74033351660394e-05,104340.529210084,104340.529210084,"Merced",12.1436215301819,7.91150658156171e-05,1.24061048606368,5.18696259048491e-05,7.90828500109687e-05,0.000120948058412468,7.90179677976711e-05
"6610",2021-12-24,9.53114322964425e-05,128670.370249433,128670.370249433,"Merced",13.9178950164977,9.06743657572281e-05,1.24087121244087,5.94513436461516e-05,9.06223834285025e-05,0.000138740180089495,9.05176954935833e-05
"6710",2021-12-25,0.00012084659792,169116.085552511,169116.085552511,"Merced",15.8675229923044,0.000103376091122973,1.24124231680312,6.77724215928824e-05,0.000103298998408093,0.000158343081731352,0.000103143897072002
"6810",2021-12-26,0.0001200777996246,179362.777028322,179362.777028322,"Merced",17.7731842373093,0.000115791375512899,1.24139130528038,7.59060642602928e-05,0.000115698476036195,0.000177428715722092,0.000115511457312624
"6910",2021-12-27,0.000189445243676,272873.045904762,272873.045904762,"Merced",19.8409253550581,0.000129262601885836,1.24171328787193,8.47208725318013e-05,0.000129144229348732,0.000198234097998699,0.000128906243525401
"7010",2021-12-28,0.0001593586598895,240241.90877193,240241.90877193,"Merced",21.1901943068122,0.000138053019279501,1.24100081188874,9.0511596121419e-05,0.00013796608869936,0.000211308294722922,0.000137790390840279
"7110",2021-12-29,0.0001695335263384,199077.069353086,199077.069353086,"Merced",22.2693852884241,0.000145083892674693,1.24044585614372,9.50989473556501e-05,0.00014504989436119,0.000221630835971363,0.000144978961656959
"7210",2021-12-30,7.74743194517332e-05,238147.425718335,238147.425718335,"Merced",22.9895350344108,0.000149775631000796,1.240546007436,9.79993337422797e-05,0.000149826653094974,0.000228467065595231,0.000149928850466264
