,Date,SC2_N_norm_PMMoV,SC2_N_gc_g_dry_weight,N,County,Cases_N,mean,sd,0.025quant,0.5quant,0.975quant,mode,Rt_LCI,Rt_UCI,Rt
2681,2022-11-30,0.0009350258278336,862094.682611684,862094.682611684,Solano,25.0,0.000247581148972,1.24534147167649,0.0001627759115555,0.0002464889256602,0.0003858981853626,0.0002442946577055,0.9398400972895615,1.4107486313674815,1.159807626750177
2682,2022-12-01,,,,Solano,25.0,0.0002479646958471,1.24551799225011,0.0001626187221694,0.0002470560836742,0.0003859135556378,0.0002452530597537,0.9323301554344763,1.3933578347049098,1.1473191699772118
2683,2022-12-02,0.0002186458326755,145990.374710485,145990.374710485,Solano,25.0,0.0002484480037751,1.23955186356612,0.0001639235988384,0.0002478463682426,0.0003816665981166,0.0002466401363133,0.923522352639411,1.3733901633367362,1.134863969422193
2684,2022-12-03,,,,Solano,25.0,0.0002512479405022,1.24528753695661,0.0001640838491472,0.0002507151100974,0.0003892838507287,0.0002496482264179,0.9194266125589999,1.3610464682325234,1.125836161664389
2685,2022-12-04,,,,Solano,26.0,0.0002541822209386,1.24436606598694,0.0001659388853266,0.0002538039916918,0.0003925673339882,0.0002530315585946,0.9122623151950104,1.3426597431387655,1.1133355035869807
2686,2022-12-05,0.0001481430639992,133300.265082508,133300.265082508,Solano,26.0,0.0002572570502408,1.23670718943875,0.0001696935017082,0.000257061025672,0.0003916223794193,0.000256641746523,0.905393194247721,1.3249294354703385,1.1015072130032695
2687,2022-12-06,,,,Solano,27.0,0.0002696090201495,1.24017505693172,0.0001771901045911,0.0002692205960985,0.0004135137961762,0.0002684275217863,0.8987122852786325,1.3093505796864453,1.0903294422172296
2688,2022-12-07,0.0003894321883992,151361.283243665,151361.283243665,Solano,29.0,0.0002826776152926,1.23662499700287,0.0001871068692967,0.0002821433872236,0.0004315707125583,0.0002810650015144,0.8873637796949752,1.2995993422349776,1.0809742312291886
2689,2022-12-08,,,,Solano,29.0,0.0002909115862947,1.24165872337817,0.0001911703593993,0.0002902655699479,0.000448198217054,0.0002889712768318,0.8801957557057827,1.2831999859337375,1.069922798886108
2690,2022-12-09,0.0002847070629219,287772.806290598,287772.806290598,Solano,30.0,0.0002995266589387,1.23930188582187,0.0001975982438127,0.0002988584564302,0.000459700857449,0.0002975150599085,0.8718222745548689,1.268248438417018,1.0574561166061374
2691,2022-12-10,,,,Solano,31.0,0.0003097898424474,1.24750719899364,0.0002021367303445,0.0003088514286949,0.0004828783626328,0.0003069913179224,0.861758616696461,1.2571384292275143,1.0471916168984747
2692,2022-12-11,,,,Solano,32.0,0.000320565542474,1.24891505461873,0.0002090002114012,0.0003194347502162,0.0005014755993781,0.0003171996330309,0.855458570132035,1.2495024223867979,1.0422439752886397
2693,2022-12-12,0.0007697695800158,433676.386507304,433676.386507304,Solano,34.0,0.0003318868707557,1.24363151515105,0.0002182629226247,0.0003307089240472,0.0005147278519484,0.0003283536697992,0.8486942587579483,1.2394103799532425,1.0311188019686244
2694,2022-12-13,,,,Solano,33.0,0.0003267948270733,1.24312499338315,0.0002145864660059,0.0003258904405245,0.0005054253676443,0.0003240915716147,0.840489683307611,1.2223804002380487,1.0195181625377867
2695,2022-12-14,0.0002118412731846,269178.362029851,269178.362029851,Solano,33.0,0.0003219497674696,1.23619060735229,0.0002130882666959,0.0003214253346901,0.0004908466976724,0.0003203655578019,0.8325560485171509,1.2133008109531547,1.0113218421147863
2696,2022-12-15,,,,Solano,33.0,0.0003258929336425,1.24098956998022,0.0002141530347458,0.0003252908092856,0.0005010692509525,0.0003240866556731,0.8280731321924817,1.2128028711700227,1.0080736905224237
2697,2022-12-16,0.0005104842172493,527991.75006536,527991.75006536,Solano,33.0,0.0003300569789073,1.23836148198634,0.0002177902086408,0.0003294629980321,0.0005052388108506,0.0003282749348956,0.8284347856376442,1.2127136443467608,1.0074572771358794
2698,2022-12-17,,,,Solano,33.0,0.0003257711357321,1.24434224580752,0.0002125729586161,0.0003253443744166,0.000502899180604,0.0003244852404552,0.833468388843825,1.2193558615100573,1.014549240878194
2699,2022-12-18,,,,Solano,33.0,0.0003217086191509,1.24373579072195,0.0002096753792089,0.0003215251838572,0.0004951330866842,0.0003211331943123,0.8410210003980548,1.225933956730402,1.0197118678186397
2700,2022-12-19,0.000271733940067,311854.368,311854.368,Solano,32.0,0.0003178618899479,1.23647146858759,0.0002092030515548,0.0003179075349162,0.000482515067081,0.0003179753736949,0.8462672588392479,1.2315777858586325,1.0271020529053319
2701,2022-12-20,,,,Solano,32.0,0.0003172737043638,1.23933078386338,0.0002076298895472,0.0003174314560853,0.0004833961291065,0.0003177113870071,0.8514252850854465,1.234896094545911,1.0317654605129634
2702,2022-12-21,0.0002690669690528,239177.618157303,239177.618157303,Solano,32.0,0.0003168488514161,1.23478683481467,0.0002087421957707,0.0003170888964666,0.0004788467618415,0.0003175380796368,0.860951507916569,1.249301441949846,1.0431562393893594
2703,2022-12-22,,,,Solano,32.0,0.0003197143745241,1.23956461298673,0.0002089329475527,0.0003199876128238,0.0004868128465474,0.0003204886712463,0.8739435677899698,1.2634658814492654,1.0558263545930435
2704,2022-12-23,0.0002169188562265,160058.079528545,160058.079528545,Solano,33.0,0.00032277220519,1.23683085347166,0.0002119023043323,0.0003230348271108,0.0004893407765159,0.0003235210456352,0.8842000904461828,1.2760155338452255,1.0674630313730469
2705,2022-12-24,,,,Solano,34.0,0.0003340515475517,1.24365062563727,0.0002173512278813,0.0003340716104164,0.0005131544163422,0.0003340743893816,0.8926292064057115,1.282965092161624,1.0740882076686358
2706,2022-12-25,,,,Solano,35.0,0.000345910725743,1.243970850309,0.0002255177679122,0.0003456326394503,0.0005329183294629,0.0003450519697065,0.8954707402026159,1.285286880005808,1.077019496429855
2707,2022-12-26,0.0005936824840163,367147.018105263,367147.018105263,Solano,36.0,0.0003583872970441,1.23784984917009,0.0002364482409758,0.0003578639664999,0.0005476394216471,0.0003568084496691,0.8931389445859899,1.278389761551166,1.0724904092509946
2708,2022-12-27,,,,Solano,36.0,0.0003602985939496,1.24045516481615,0.0002366792730752,0.0003597838834711,0.0005528466350101,0.0003587395169116,0.8861367187881823,1.2678282841556014,1.0662869497997027
2709,2022-12-28,0.0002260564174664,171732.106324159,171732.106324159,Solano,37.0,0.0003624261273907,1.23562681098771,0.0002397987255935,0.0003619920547756,0.0005513941615001,0.0003610987267441,0.8755982546916596,1.2501693802137406,1.0512919167411185
2710,2022-12-29,,,,Solano,38.0,0.0003757797805844,1.24219168404339,0.0002467882341616,0.0003749176156221,0.0005795389327322,0.0003731861625219,0.8574344240043585,1.2274892165844333,1.0320350211822285
2711,2022-12-30,0.0005444384199947,604914.719479675,604914.719479675,Solano,39.0,0.0003898544383791,1.24233757005825,0.0002565803119925,0.0003886544594199,0.0006025679109956,0.0003862389716584,0.8406573215798584,1.2020754799829905,1.0098363601406701
2712,2022-12-31,,,,Solano,40.0,0.0003969068734361,1.25135915506272,0.0002582288010284,0.0003952709888329,0.0006242150666211,0.0003920122799729,0.8173129569319546,1.1741622364647477,0.9838582923817741
2713,2023-01-01,,,,Solano,41.0,0.0004043350212944,1.25377192380243,0.0002625275590686,0.0004024200924031,0.0006393391492976,0.0003985952460914,0.7935686399303051,1.1481857338556867,0.9605636692755948
2714,2023-01-02,0.0005678152227448,621887.319337017,621887.319337017,Solano,42.0,0.0004121573941685,1.24974802301615,0.0002693561571631,0.0004102179869887,0.0006472478416033,0.0004062703619597,0.7733653283080744,1.1230874968852056,0.937669633591374
2715,2023-01-03,,,,Solano,42.0,0.0004129211501926,1.25410892987468,0.0002684756508728,0.0004107083852414,0.0006541521873417,0.0004062279362913,0.7515606686277299,1.098073961456584,0.9132110372960733
2716,2023-01-04,0.0010140423886154,517471.77150079,517471.77150079,Solano,42.0,0.0004139466328433,1.2515093836261,0.000270197976006,0.0004117757885816,0.0006527028227183,0.0004073206672209,0.7296601273579106,1.0763571083432357,0.8919633245260706
2717,2023-01-05,,,,Solano,40.0,0.000393673305588,1.25051693727921,0.0002568973707722,0.0003918353522458,0.0006190831190112,0.0003881408516274,0.7097907047122831,1.057308364122405,0.8723390136783244
2718,2023-01-06,0.0004006788281315,333946.870512281,333946.870512281,Solano,38.0,0.0003746202720624,1.24342586444183,0.0002463579880823,0.0003733421058176,0.0005805534251434,0.0003707710415018,0.6964156638028238,1.0479407189849717,0.8598697376599246
2719,2023-01-07,,,,Solano,36.0,0.0003557020030605,1.24748191691989,0.0002320533401604,0.0003546498147553,0.0005543187751511,0.0003525637101275,0.6862980214951502,1.0424738462230465,0.8525395230057728
2720,2023-01-08,,,,Solano,34.0,0.000337928326613,1.24538524618445,0.0002205884131645,0.0003372475131358,0.0005235400654434,0.0003358929949578,0.6795672935058662,1.0364421212280086,0.8452563193797851
2721,2023-01-09,0.0003002525520376,210053.429251282,210053.429251282,Solano,32.0,0.0003212167848162,1.23697300764789,0.0002118978341162,0.0003209168507691,0.0004894586796133,0.0003203038777411,0.6717621766423947,1.0411837375691126,0.8439520711680473
2722,2023-01-10,,,,Solano,31.0,0.0003068844683587,1.23922110767895,0.0002013497170869,0.0003067816666896,0.0004685780171409,0.0003065561741931,0.6703981690516905,1.044873441031668,0.8438574253578066
2723,2023-01-11,0.0002242291639817,179985.075616858,179985.075616858,Solano,30.0,0.000293337320077,1.23437908087152,0.000193640179462,0.000293423051908,0.0004436053950853,0.0002935816803468,0.6708012309987148,1.0557425789328092,0.8482108407536194
2724,2023-01-12,,,,Solano,29.0,0.0002852014978705,1.23908885900185,0.0001867729617751,0.000285315062099,0.000434499534298,0.0002855291983178,0.673726334221801,1.0719897774978153,0.8575461663412076
2725,2023-01-13,0.0002983600927596,217269.680620155,217269.680620155,Solano,28.0,0.0002774199069565,1.23630174585847,0.0001824864425657,0.0002775427417299,0.0004206786802526,0.0002777833252672,0.6797204099797838,1.0931943602189875,0.8694177991118885
2726,2023-01-14,,,,Solano,27.0,0.0002687220611902,1.24348537349788,0.0001745581247754,0.0002689233119946,0.0004119257233256,0.0002693145133876,0.6897894935219813,1.115262702755854,0.8834178378059767
2727,2023-01-15,,,,Solano,26.0,0.0002604104149093,1.2436016959194,0.0001690149383915,0.0002606681405516,0.0003989890250019,0.000261172233044,0.7000708925407334,1.139369721764429,0.897615837031728
2728,2023-01-16,0.000263048886357,142294.831211594,142294.831211594,Solano,26.0,0.0002524625754859,1.23665204698956,0.0001656849688437,0.000252735050761,0.0003823660525821,0.0002532767593347,0.7122601188971924,1.1587376191383263,0.9174460993745605
2729,2023-01-17,,,,Solano,25.0,0.000244146219747,1.23979284203233,0.0001592219482824,0.0002445123241806,0.0003712237538361,0.0002452344851013,0.7204277614404946,1.1762266083628754,0.9308458980640428
2730,2023-01-18,0.0001738385972869,297215.454490106,297215.454490106,Solano,24.0,0.0002361968317214,1.2355543424627,0.0001550290661503,0.0002365961358571,0.0003564700055249,0.0002373902469612,0.7294292986097115,1.1959694347726044,0.9439657585929659
2731,2023-01-19,,,,Solano,24.0,0.0002328307345399,1.23995086396686,0.000151746942354,0.000233212937503,0.0003539648326363,0.0002339694376394,0.7382555076935194,1.2171437106132732,0.9586436814175131
2732,2023-01-20,0.0002605386363167,141852.336855346,141852.336855346,Solano,23.0,0.0002295980898943,1.23689828315823,0.0001505114708327,0.0002299079260868,0.0003476074587398,0.0002305276377221,0.747159228018524,1.2338303831121102,0.9675495874922351
2733,2023-01-21,,,,Solano,23.0,0.0002246226295037,1.24415506614303,0.000145387348806,0.0002249983692099,0.0003437941972508,0.0002257393056459,0.7558762624384516,1.242731534155726,0.9780972673253272
2734,2023-01-22,,,,Solano,22.0,0.0002198330443336,1.24432498315693,0.0001421926363276,0.0002202313964209,0.0003364212888605,0.0002210146055369,0.7592928995340258,1.2547214889366654,0.987634696868311
2735,2023-01-23,0.0001224466768643,102440.112465608,102440.112465608,Solano,22.0,0.0002152200735286,1.23741659891887,0.0001408238632741,0.000215589275163,0.0003257722684439,0.0002163220786581,0.757810197170854,1.2602471497221588,0.9880566249495089
2736,2023-01-24,,,,Solano,22.0,0.0002181354873723,1.23905511603729,0.0001427005436003,0.0002183144760024,0.000331923068917,0.0002186763271282,0.7560455436101905,1.2557790929427957,0.9860939598577471
2737,2023-01-25,0.0003039149431372,153232.431817886,153232.431817886,Solano,22.0,0.0002211659765883,1.23414083808475,0.0001462449242154,0.0002211323898189,0.0003347772881047,0.0002210763038196,0.7581301872072023,1.2641648414335473,0.9885969750709334
2738,2023-01-26,,,,Solano,22.0,0.0002199706776532,1.23903325036054,0.0001444554706523,0.0002198531366314,0.0003360038318836,0.0002196387040101,0.754406908335049,1.2596146668406227,0.9847935529519375
2739,2023-01-27,0.0002847368942418,167698.818163522,167698.818163522,Solano,22.0,0.000218857499904,1.23655580483194,0.0001444327114606,0.0002186727903635,0.0003332411519916,0.0002183252143796,0.7537488010282845,1.2541902670173086,0.983254663604987
2740,2023-01-28,,,,Solano,22.0,0.0002143852183129,1.24353671924256,0.0001398891437862,0.0002142018847903,0.0003301817121846,0.0002138651451524,0.747381852179668,1.2524079284771505,0.9765873566009928
2741,2023-01-29,,,,Solano,21.0,0.0002100744291655,1.24344222611764,0.0001370545227483,0.0002099178597749,0.0003233919236486,0.0002096316822882,0.7363251392295351,1.2521620079412576,0.9696795521089927
2742,2023-01-30,0.00024971046341,205273.677128205,205273.677128205,Solano,21.0,0.0002059172688141,1.23626405087995,0.0001358463176583,0.0002058030427228,0.000313132778146,0.000205590713163,0.7315599712559724,1.2496102402807199,0.9673379947277011
2743,2023-01-31,,,,Solano,20.0,0.0001995627312824,1.23880453598429,0.0001309615296889,0.0001995318583087,0.0003043880928165,0.0001994822765441,0.7288611073598582,1.2433373631208062,0.9630563225887563
2744,2023-02-01,0.0001626611597164,194478.632856269,194478.632856269,Solano,20.0,0.0001934627281262,1.23403028688758,0.0001278017579395,0.0001935127427898,0.0002924476874126,0.0001936229828774,0.7218855765866644,1.2433254838911911,0.958719027339074
2745,2023-02-02,,,,Solano,19.0,0.0001896198587601,1.23877121335936,0.0001242757009738,0.0001896817127016,0.0002888098979825,0.0001898169910755,0.7172014074893596,1.2382117041797271,0.9524035681362168
2746,2023-02-03,0.0001893940830403,164541.761055556,164541.761055556,Solano,19.0,0.0001859051642283,1.23601430300938,0.0001223817988838,0.0001859711382386,0.0002818559900118,0.0001861145193718,0.7113136658518955,1.2417308130335898,0.9527790541838186
2747,2023-02-04,,,,Solano,18.0,0.0001820878677763,1.24313897798453,0.0001184446978477,0.0001821759985613,0.0002791899962175,0.0001823651017765,0.7104657835320216,1.241241436428542,0.9503102999037281
2748,2023-02-05,,,,Solano,18.0,0.0001783953884148,1.24316524114326,0.000116011032922,0.0001784969822868,0.0002734733684225,0.0001787130093137,0.7081230382192756,1.2495908668470945,0.9478071799245614
2749,2023-02-06,0.0001771811906357,111336.42308046,111336.42308046,Solano,18.0,0.0001748217391441,1.23609399619728,0.0001150004180289,0.0001749232944662,0.0002649157214086,0.0001751382348009,0.7082876497490482,1.258882120180185,0.9572071518161172
2750,2023-02-07,,,,Solano,17.0,0.0001711912398193,1.23891822893913,0.0001120486999653,0.0001713161591356,0.0002605033122459,0.0001715778782264,0.7088611139502468,1.2623256977740303,0.9632298072863016
2751,2023-02-08,0.0001541651432905,158012.959666667,158012.959666667,Solano,17.0,0.0001676751828931,1.23425935523964,0.0001105705201217,0.0001678055181037,0.0002531851548639,0.0001680774597962,0.711205331781267,1.26759578344519,0.9617129988141623
2752,2023-02-09,,,,Solano,17.0,0.0001650848345612,1.2389817443417,0.0001080179649083,0.0001652191554178,0.000251176530873,0.0001655015398374,0.7116611133011874,1.278057207046417,0.9677162062579998
2753,2023-02-10,0.000213292673446,265813.75963754,265813.75963754,Solano,16.0,0.0001625696834727,1.23621300159591,0.0001068766941375,0.0001626902248155,0.0002462838772585,0.0001629463769498,0.7140222680759799,1.2898545546480622,0.9730081925010999
2754,2023-02-11,,,,Solano,16.0,0.0001574219347099,1.2438040424638,0.0001020267582049,0.0001576489015292,0.0002409617874316,0.0001581126315278,0.7187802522540707,1.2997798998666563,0.9792350051756871
2755,2023-02-12,,,,Solano,15.0,0.0001524666615463,1.24460332797962,9.8526410186203e-05,0.0001527786379131,0.0002332664626406,0.0001534068931078,0.7225440525221345,1.3095179995281252,0.9882946167786262
2756,2023-02-13,0.0001066391647547,85095.7498031088,85095.7498031088,Solano,15.0,0.0001476942582171,1.23865248953052,9.63029890607604e-05,0.0001480379648937,0.0002235997176983,0.0001487325052865,0.7279686879263085,1.3253429785301565,0.9994961794545953
2757,2023-02-14,,,,Solano,15.0,0.0001458885244501,1.24145648684466,9.46511086528257e-05,0.0001462511335364,0.0002217753084477,0.0001469817243966,0.739217519127598,1.3420869561411795,1.0126181250870712
2758,2023-02-15,0.0001468141497164,98856.5880524934,98856.5880524934,Solano,15.0,0.0001441281193772,1.2368199609702,9.42725577216707e-05,0.0001444570894463,0.0002175770633895,0.0001451248881105,0.7535656883964619,1.359859827362115,1.0260763411239924
2759,2023-02-16,,,,Solano,14.0,0.0001421268015878,1.24204369387839,9.20669582870063e-05,0.0001425135648384,0.0002161113706912,0.0001432933078255,0.762300468655406,1.3818789886920118,1.0457685237613008
2760,2023-02-17,0.0001178553876077,94263.695597037,94263.695597037,Solano,14.0,0.0001401742236944,1.23988282416873,9.1113871779853e-05,0.0001405627187079,0.0002123584859613,0.0001413493791599,0.7807064463801452,1.400922718453696,1.0599297130823162
2761,2023-02-18,,,,Solano,14.0,0.0001396190722558,1.24701915595411,8.95987022591522e-05,0.0001400661424303,0.0002137182285499,0.0001409619108376,0.7888250332458303,1.4161679750401301,1.0729000909695625
2762,2023-02-19,,,,Solano,14.0,0.0001390856770583,1.24713084679624,8.92277418437006e-05,0.0001395378146362,0.0002129108515405,0.0001404428047087,0.8012931267309523,1.435993383266252,1.090422226662826
2763,2023-02-20,0.0001004036562683,109220.033032258,109220.033032258,Solano,14.0,0.0001385736019416,1.24022465118309,8.99903398706995e-05,0.0001389755886068,0.0002099736407688,0.0001397876078027,0.814680380338368,1.4449767077572373,1.0994664415739726
2764,2023-02-21,,,,Solano,14.0,0.0001407149749583,1.24179262590742,9.12045642872532e-05,0.0001410865979315,0.0002139324813023,0.0001418328407387,0.8221817462984409,1.4507512446580262,1.1046540277823618
2765,2023-02-22,0.0001422400521293,100250.244148148,100250.244148148,Solano,14.0,0.0001429101453517,1.23610655919662,9.36468959337254e-05,0.0001431975072438,0.0002156649032863,0.0001437786743542,0.8293799193586835,1.455432447848879,1.1142466908448794
2766,2023-02-23,,,,Solano,15.0,0.0001450953882956,1.24022313165525,9.44681015164193e-05,0.0001453703761605,0.0002205140611708,0.0001459231845627,0.8350062713395497,1.449229978268863,1.1124799943013368
2767,2023-02-24,0.0001390784596036,123907.176817778,123907.176817778,Solano,15.0,0.0001473374656375,1.23697000892111,9.65421901605624e-05,0.0001475576253721,0.0002229964827243,0.0001480026954961,0.8342908317871709,1.4514828352081341,1.115219921521303
2768,2023-02-25,,,,Solano,15.0,0.0001500963652725,1.24361959513966,9.73340579042646e-05,0.0001502943417755,0.0002297634718977,0.0001506928563734,0.839897801925624,1.4488124673564784,1.1177586926093894
2769,2023-02-26,,,,Solano,15.0,0.0001529335899206,1.24329842800905,9.93279362945383e-05,0.000153077188206,0.0002342417643881,0.0001533687345754,0.8394431947032637,1.4420950956838068,1.115780983214234
2770,2023-02-27,0.0001688530249369,165599.561570093,165599.561570093,Solano,16.0,0.0001558526496821,1.2359906270257,0.0001025612863487,0.0001559295266653,0.0002361893926307,0.0001560898795704,0.8356752682494774,1.4312434697127543,1.1051595674237258
2771,2023-02-28,,,,Solano,16.0,0.0001580479601163,1.23869183018075,0.000103587840466,0.0001581032486087,0.0002406736906604,0.000158219367471,0.8360098308330655,1.4269740064536456,1.1028918458167976
2772,2023-03-01,0.000117020771589,78507.3704,78507.3704,Solano,16.0,0.0001603057291301,1.2339239118142,0.000105941832473,0.0001603320958207,0.0002423462334382,0.0001603893090871,0.8304643371961485,1.412673217184771,1.0990760714209937
2773,2023-03-02,,,,Solano,17.0,0.0001658245148436,1.23892073862118,0.0001089608610016,0.0001657112784488,0.0002533475821284,0.0001654944354175,0.8265636294846503,1.4025008246599708,1.0880863340325266
2774,2023-03-03,0.0003248366526141,282072.993516074,282072.993516074,Solano,17.0,0.0001715708181809,1.23712465307567,0.0001133199643353,0.0001713198506491,0.0002619223708273,0.0001708336624933,0.819295229138937,1.3961082924494477,1.0804013066495428
2775,2023-03-04,,,,Solano,17.0,0.0001707741538403,1.24367778324848,0.0001115283277491,0.0001705615433147,0.0002633433234662,0.0001701516356098,0.8143524505257649,1.3828002989666321,1.075336061651467
2776,2023-03-05,,,,Solano,17.0,0.0001700203851859,1.24331789411107,0.0001109684148992,0.0001698790885036,0.0002617182430546,0.0001696011460558,0.8148944409340482,1.3688654621512713,1.0655098414278572
2777,2023-03-06,0.0001228718096772,113026.069628264,113026.069628264,Solano,17.0,0.0001693090401317,1.23601426408421,0.0001116794389409,0.0001692456929307,0.0002572073653257,0.0001691134858276,0.8062854078329712,1.361699235650029,1.0594121112269481
2778,2023-03-07,,,,Solano,17.0,0.000172046376807,1.23897906573771,0.000113058146556,0.0001719175486176,0.0002629066232487,0.0001716574388328,0.8009652838901669,1.352449925403039,1.0506022515950062
2779,2023-03-08,0.0001783197571582,160243.057319588,160243.057319588,Solano,18.0,0.0001748690140247,1.2345780413597,0.0001158267435699,0.0001746932662628,0.0002654926746695,0.0001743401700705,0.7918971571174016,1.3414464207497132,1.0424685505135438
2780,2023-03-09,,,,Solano,18.0,0.0001776367618001,1.2398106025399,0.0001168300593842,0.0001773692318846,0.0002723791277628,0.0001768389827143,0.7845772738025087,1.3304146366130665,1.0353755287314796
2781,2023-03-10,0.0002324413412242,174386.774849408,174386.774849408,Solano,18.0,0.0001804933126289,1.23773377084173,0.0001192154562825,0.0001801680842428,0.0002760363786864,0.0001795221640575,0.7806271519712544,1.3266013893406645,1.0265887150370578
2782,2023-03-11,,,,Solano,18.0,0.0001807161710744,1.24482250372642,0.0001180843250711,0.0001803431528946,0.0002797871266745,0.0001796086793624,0.7754047291496003,1.314448585111788,1.0194963987673802
2783,2023-03-12,,,,Solano,18.0,0.0001809858685581,1.24486197858901,0.0001182597735977,0.0001806090037208,0.0002802319641641,0.0001798652902949,0.7709027879681771,1.3063094008228098,1.0149375112655417
2784,2023-03-13,0.0001899956299091,122608.263910686,122608.263910686,Solano,18.0,0.0001813027325338,1.23785519607109,0.0001197449319426,0.0001809673270482,0.0002773537089182,0.0001802973828709,0.7663105116048028,1.3025381917807852,1.0102428900937648
2785,2023-03-14,,,,Solano,18.0,0.0001812686960959,1.24074482614074,0.0001192240563441,0.0001808996725657,0.0002787544826468,0.0001801662913818,0.7639625456473869,1.296326501875673,1.0063446281998192
2786,2023-03-15,0.0002637347654546,161892.327021776,161892.327021776,Solano,18.0,0.0001812814387334,1.23620608599237,0.0001200790997137,0.0001809326596619,0.0002766287187814,0.0001802346096713,0.7604737176874231,1.2962811904379516,1.0044694583570841
2787,2023-03-16,,,,Solano,18.0,0.0001773133313292,1.23993701750974,0.0001166138480176,0.0001770366891905,0.000271958755637,0.0001764801140608,0.7556632680222573,1.29086074352987,1.0024618912316536
2788,2023-03-17,0.0001408083467637,228903.056495446,228903.056495446,Solano,18.0,0.0001734751101456,1.2365275684022,0.0001145248971735,0.0001733089859036,0.0002641587138928,0.0001729647816335,0.7506691536728483,1.2869167624943707,0.9938153004857075
2789,2023-03-18,,,,Solano,17.0,0.0001720270831021,1.24358837488589,0.0001122985628618,0.0001718468747342,0.0002650447519014,0.0001714726600094,0.7433506941502983,1.27951055697367,0.98610538643579
2790,2023-03-19,,,,Solano,17.0,0.0001706312906496,1.243567473001,0.0001113807311221,0.0001704579884076,0.0002628607534598,0.0001700962821624,0.7365199796849817,1.2688807175068249,0.9795022996296812
2791,2023-03-20,0.0001233887688865,103593.50300565,103593.50300565,Solano,17.0,0.0001692860715431,1.23646306173125,0.0001117442778417,0.0001691379175157,0.0002576911874918,0.0001688270155386,0.7258840036449314,1.2610014446666922,0.9691314977539682
2792,2023-03-21,,,,Solano,17.0,0.0001713644906396,1.24004997847608,0.0001127036997544,0.0001710856476064,0.0002629223902266,0.000170521972001,0.7130137518609481,1.2504601375999829,0.9573556747974253
2793,2023-03-22,0.0001654469464323,92806.4393988439,92806.4393988439,Solano,18.0,0.0001735087600152,1.23669225947052,0.0001149083128682,0.0001731407333106,0.0002651042831825,0.0001724011170515,0.7053167621807854,1.2437148974553707,0.9497288791653397
2794,2023-03-23,,,,Solano,18.0,0.000176387631871,1.24404513868375,0.0001158336712498,0.0001758021868433,0.0002736221255306,0.000174640204407,0.690829769987841,1.2228052181070441,0.929912511188081
2795,2023-03-24,0.0003350147626267,318371.540368403,318371.540368403,Solano,18.0,0.0001793584633854,1.24498060910042,0.000117882303296,0.0001786222448642,0.0002791946362804,0.0001771504345995,0.6797990411177366,1.2139106902329244,0.9197912698371771
2796,2023-03-25,,,,Solano,18.0,0.0001757784693774,1.25186711112858,0.0001144362607847,0.0001749563404865,0.0002771557487014,0.0001733394390413,0.665275510479274,1.205942599028715,0.9092290707066432
2797,2023-03-26,,,,Solano,17.0,0.0001723121178059,1.25187319772257,0.0001121843701372,0.0001715018858864,0.0002717229653989,0.0001699119265695,0.6499040451890525,1.2056796452361005,0.8995288402049831
2798,2023-03-27,0.0005194005583177,349257.586159115,349257.586159115,Solano,17.0,0.0001689539597963,1.24499864026865,0.0001110587400504,0.0001682474243131,0.0002630908746853,0.000166843290968,0.6464646788152597,1.210767833704597,0.9028413725509647
2799,2023-03-28,,,,Solano,16.0,0.0001548104268423,1.24116780019583,0.0001018301640372,0.0001544535716091,0.0002384165958959,0.000153750587633,0.650313506884145,1.221785746400714,0.9068717173534203
2800,2023-03-29,0.0001322026876903,104494.786130273,104494.786130273,Solano,14.0,0.000141877626373,1.23397103891894,9.38557766112137e-05,0.0001418455914632,0.0002147250366603,0.000141771291401,0.65007584371772,1.2228559310407454,0.9091295657717371
2801,2023-03-30,,,,Solano,13.0,0.0001306230155162,1.24008405805581,8.50800896219919e-05,0.0001308466087017,0.0001985874757897,0.0001312666064451,0.650307307941304,1.235016873119708,0.9118699518402091
2802,2023-03-31,2.93642157705285e-05,12404.5946485459,12404.5946485459,Solano,12.0,0.0001202742291953,1.24220002270611,7.76631252437356e-05,0.0001207098828818,0.0001824945554031,0.0001215550035794,0.6517520527620155,1.2506524505823928,0.9208341291222102
2803,2023-04-01,,,,Solano,12.0,0.0001207004379206,1.24657873087075,7.75023232303858e-05,0.0001210674445474,0.0001847457704502,0.0001217629730108,0.656405871634721,1.2720550794198697,0.9307366857257092
2804,2023-04-02,,,,Solano,12.0,0.0001211374972211,1.24466936040913,7.82421032295092e-05,0.0001213860173008,0.0001853615195598,0.0001218537223829,0.665474145235047,1.2986081139407555,0.9462524284661769
2805,2023-04-03,0.0001084341335077,85439.7446857818,85439.7446857818,Solano,12.0,0.0001215851996447,1.23636756887182,7.9849481417541e-05,0.0001217017514568,0.0001841231640759,0.0001219234037415,0.6674917998227197,1.317247793085019,0.9546271859230265
2806,2023-04-04,,,,Solano,12.0,0.0001228650498511,1.23860583421325,8.06184792551954e-05,0.0001228628164607,0.0001872575474769,0.0001228509318656,0.6727162534120945,1.3347907866151734,0.9666046919610249
2807,2023-04-05,0.0001261141796037,126283.732296613,126283.732296613,Solano,13.0,0.0001241686165177,1.23437046577382,8.22591838866983e-05,0.0001240503563086,0.000188433222528,0.0001238150475775,0.6772256834837601,1.3490022721924744,0.9760314788309962
